Origin,Destination,Origin State,Destination State,Flow,Error,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Tulare County,Merced County,California,California,55.0,39.0,36.230453,118.780542,37.194806,120.722802
Tulare County,Miami-Dade County,California,Florida,2.0,5.0,36.230453,118.780542,25.610494,80.499045
Tulare County,Midland County,California,Texas,11.0,17.0,36.230453,118.780542,31.870896,102.024326
Tulare County,Monterey County,California,California,55.0,42.0,36.230453,118.780542,36.240107,121.315573
Tulare County,Multnomah County,California,Oregon,50.0,65.0,36.230453,118.780542,45.547693,122.417173
Tulare County,Nevada County,California,California,4.0,5.0,36.230453,118.780542,39.295191,120.773446
Tulare County,Orange County,California,California,74.0,55.0,36.230453,118.780542,33.675687,117.777207
Tulare County,Philadelphia County,California,Pennsylvania,86.0,133.0,36.230453,118.780542,40.009376,75.133346
Tulare County,Riverside County,California,California,49.0,54.0,36.230453,118.780542,33.729828,116.002239
Tulare County,Sacramento County,California,California,39.0,40.0,36.230453,118.780542,38.450011,121.340441
Tulare County,San Benito County,California,California,8.0,12.0,36.230453,118.780542,36.610702,121.085296
Tulare County,San Bernardino County,California,California,109.0,81.0,36.230453,118.780542,34.857220,116.181197
Tulare County,San Diego County,California,California,52.0,44.0,36.230453,118.780542,33.023604,116.776117
Tulare County,San Francisco County,California,California,23.0,33.0,36.230453,118.780542,37.727239,123.032229
Tulare County,San Joaquin County,California,California,132.0,76.0,36.230453,118.780542,37.935034,121.272237
Tulare County,San Luis Obispo County,California,California,133.0,109.0,36.230453,118.780542,35.385227,120.447540
Tulare County,San Mateo County,California,California,25.0,26.0,36.230453,118.780542,37.414664,122.371542
Tulare County,Santa Barbara County,California,California,87.0,89.0,36.230453,118.780542,34.537378,120.038485
Tulare County,Santa Clara County,California,California,161.0,68.0,36.230453,118.780542,37.220777,121.690622
Tulare County,Shasta County,California,California,12.0,16.0,36.230453,118.780542,40.760522,122.043550
Tulare County,Solano County,California,California,13.0,21.0,36.230453,118.780542,38.267226,121.939594
Tulare County,Sonoma County,California,California,6.0,10.0,36.230453,118.780542,38.532574,122.945194
Tulare County,St. Louis County,California,Missouri,4.0,7.0,36.230453,118.780542,38.640702,90.445954
Tulare County,Stanislaus County,California,California,41.0,36.0,36.230453,118.780542,37.562384,121.002656
Tulare County,Sutter County,California,California,8.0,13.0,36.230453,118.780542,39.035257,121.702758
Tulare County,Tehama County,California,California,10.0,15.0,36.230453,118.780542,40.126156,122.232276
Tulare County,Travis County,California,Texas,13.0,20.0,36.230453,118.780542,30.239513,97.691270
Tulare County,Tulare County,California,California,140091.0,2406.0,36.230453,118.780542,36.230453,118.780542
Tulare County,Ventura County,California,California,119.0,90.0,36.230453,118.780542,34.358742,119.133143
Tulare County,White Pine County,California,Nevada,2.0,4.0,36.230453,118.780542,39.417804,114.900945
Tulare County,Yakima County,California,Washington,7.0,11.0,36.230453,118.780542,46.456558,120.740145
Tulare County,Yolo County,California,California,8.0,12.0,36.230453,118.780542,38.679268,121.903178
